,id,full_name,is_active
3479,1913,Michael Ruffin,0
3480,460,Trevor Ruffin,0
3481,78039,Paul Ruffner,0
3482,78040,Joe Ruklick,0
3483,78041,Jeff Ruland,0
3484,78042,Bob Rule,0
3485,78043,Jerry Rullo,0
3486,474,Stefano Rusconi,0
3487,201575,Brandon Rush,0
3488,2416,Kareem Rush,0
3489,78049,Bill Russell,0
3490,935,Bryon Russell,0
3491,78047,Campy Russell,0
3492,78045,Cazzie Russell,0
3493,1626156,D'Angelo Russell,0
3494,78046,Frank Russell,0
3495,78048,Walker Russell,0
3496,201041,Walker Russell,0
3497,717,Arvydas Sabonis,0
3498,1627734,Domantas Sabonis,0
3499,203135,Robert Sacre,0
3500,78050,Ed Sadowski,0
3501,78051,Kenny Sailors,0
3502,927,John Salley,0
3503,2422,John Salmons,0
3504,1089,Kevin Salvadori,0
3505,2066,Soumaila Samake,0
3506,1629677,Luka Samanic,0
3507,200798,Cheikh Samb,0
3508,1629102,Brandon Sampson,0
3509,203960,JaKarr Sampson,0
3510,2441,Jamal Sampson,0
3511,78055,Ralph Sampson,0
3512,202396,Samardo Samuels,0
3513,2143,Pepe Sanchez,0
3514,78057,Frankie Sanders,0
3515,1874,Jeff Sanders,0
3516,202336,Larry Sanders,0
3517,2684,Melvin Sanders,0
3518,78059,Mike Sanders,0
3519,78060,Thomas Sanders,0
3520,2091,Daniel Santiago,0
3521,78061,Bob Santini,0
3522,78062,Wayne Sappleton,0
3523,203967,Dario Saric,0
3524,987,Jason Sasser,0
3525,2219,Jeryl Sasser,0
3526,203107,Tomas Satoransky,0
3527,2261,Kenny Satterfield,0
3528,78063,Frank Saul,0
3529,78064,Woody Sauldsberry,0
3530,78065,Fred Saunders,0
3531,78066,Don Savage,0
3532,2453,Predrag Savovic,0
3533,78067,Alan Sawyer,0
3534,2243,Brian Scalabrine,0
3535,2637,Alex Scales,0
3536,78068,Dewayne Scales,0
3537,78069,Frank Schade,0
3538,78070,Ben Schadler,0
3539,78071,Herm Schaefer,0
3540,78072,Bob Schafer,0
3541,78073,Ben Scharnus,0
3542,78074,Marv Schatzman,0
3543,78075,Fred Schaus,0
3544,7,Dan Schayes,0
3545,78076,Dolph Schayes,0
3546,78078,Ossie Schectman,0
3547,88,Steve Scheffler,0
3548,78080,Tom Scheffler,0
3549,78081,Dave Schellhase,0
3550,101195,Luke Schenscher,0
3551,78082,Herb Scherer,0
3552,368,Dwayne Schintzius,0
3553,78084,Dale Schlueter,0
3554,78085,Otto Schnellbacher,0
3555,78086,Dick Schnittker,0
3556,78087,Russ Schoene,0
3557,1629678,Admiral Schofield,0
3558,78088,Dave Scholz,0
3559,78089,Milt Schoon,0
3560,96,Detlef Schrempf,0
3561,203471,Dennis Schroder,0
3562,78091,Howie Schultz,0
3563,78092,Dick Schulz,0
3564,78093,John Schweitz,0
3565,2449,Luis Scola,0
3566,78094,Freddie Scolari,0
3567,78095,Alvin Scott,0
3568,1064,Brent Scott,0
3569,2,Byron Scott,0
3570,78097,Charlie Scott,0
3571,192,Dennis Scott,0
3572,1109,James Scott,0
3573,203118,Mike Scott,0
3574,78100,Ray Scott,0
3575,1035,Shawnelle Scott,0
3576,78102,Carey Scurry,0
3577,78103,Bruce Seals,0
3578,1578,Shea Seals,0
3579,907,Malik Sealy,0
3580,78105,Ed Searcy,0
3581,78106,Ken Sears,0
3582,78107,Wayne See,0
3583,200757,Thabo Sefolosha,0
3584,938,Rony Seikaly,0
3585,78109,Glen Selbo,0
3586,202729,Josh Selby,0
3587,1627782,Wayne Selden,0
3588,78110,Brad Sellers,0
3589,78111,Phil Sellers,0
3590,78112,Rollie Seltz,0
3591,78113,Frank Selvy,0
3592,78114,Jim Seminoff,0
3593,200754,Mouhamed Sene,0
3594,78115,George Senesky,0
3595,202338,Kevin Seraphin,0
3596,1738,Ansu Sesay,0
3597,201196,Ramon Sessions,0
3598,78116,Tom Sewell,0
3599,1629012,Collin Sexton,0
3600,78117,Paul Seymour,0
3601,78118,Nick Shaback,0
3602,1593,Charles Shackleford,0
3603,78120,Carl Shaeffer,0
3604,78121,Lee Shaffer,0
3605,201203,Mustafa Shakur,0
3606,1629013,Landry Shamet,0
3607,1539,God Shammgod,0
3608,78123,Earl Shannon,0
3609,78124,Howie Shannon,0
3610,78125,Charlie Share,0
3611,78126,Bill Sharman,0
3612,201594,Walter Sharpe,0
3613,1117,John Shasky,0
3614,78128,Ron Shavlik,0
3615,216,Brian Shaw,0
3616,1745,Casey Shaw,0
3617,1629621,Marial Shayok,0
3618,78130,Bob Shea,0
3619,78131,Fred Sheffield,0
3620,78132,Craig Shelton,0
3621,78133,Lonnie Shelton,0
3622,203129,Tornike Shengelia,0
3623,1852,Jeff Sheppard,0
3624,78135,Steve Sheppard,0
3625,78136,Edmund Sherod,0
3626,78653,Charlie Shipp,0
3627,2321,Paul Shirley,0
3628,78138,Gene Short,0
3629,78139,Purvis Short,0
3630,78140,Dexter Shouse,0
3631,78141,Dick Shrider,0
3632,78142,Gene Shue,0
3633,78143,John Shumate,0
3634,202697,Iman Shumpert,0
3635,203144,Alexey Shved,0
3636,1627783,Pascal Siakam,0
3637,1626296,Jordan Sibert,0
3638,78144,Sam Sibert,0
3639,78145,Mark Sibley,0
3640,78146,Jerry Sichting,0
3641,78147,Larry Siegfried,0
3642,78148,Ralph Siewert,0
3643,78149,Jack Sikma,0
3644,78150,James Silas,0
3645,78151,Paul Silas,0
3646,202918,Xavier Silas,0
3647,202081,Garret Siler,0
3648,78152,Mike Silliman,0
3649,1629735,Chris Silva,0
3650,101134,Wayne Simien,0
3651,1627732,Ben Simmons,0
3652,2250,Bobby Simmons,0
3653,200759,Cedric Simmons,0
3654,78153,Connie Simmons,0
3655,78154,Johnny Simmons,0
3656,203613,Jonathon Simmons,0
3657,1628424,Kobi Simmons,0
3658,1489,Lionel Simmons,0
3659,1750,Miles Simon,0
3660,1629014,Anfernee Simons,0
3661,54,Dickey Simpkins,0
3662,202067,Diamon Simpson,0
3663,78157,Ralph Simpson,0
3664,1591,Alvin Sims,0
3665,78160,Bob Sims,0
3666,201235,Courtney Sims,0
3667,78159,Doug Sims,0
3668,203156,Henry Sims,0
3669,78161,Scott Sims,0
3670,202713,Kyle Singler,0
3671,201606,Sean Singletary,0
3672,202698,Chris Singleton,0
3673,101189,James Singleton,0
3674,78162,Mckinley Singleton,0
3675,78163,Zeke Sinicola,0
3676,78164,Charlie Sitton,0
3677,203491,Peyton Siva,0
3678,101,Scott Skiles,0
3679,78167,Al Skinner,0
3680,1730,Brian Skinner,0
3681,78168,Talvin Skinner,0
3682,78169,Whitey Skoog,0
3683,78170,Jeff Slade,0
3684,1073,Reggie Slater,0
3685,78171,Jim Slaughter,0
3686,78172,Jose Slaughter,0
3687,2447,Tamar Slay,0
3688,202388,Donald Sloan,0
3689,78173,Jerry Sloan,0
3690,101166,Uros Slokar,0
3691,78174,Tom Sluby,0
3692,1629346,Alen Smailagic,0
3693,78175,Keith Smart,0
3694,203935,Marcus Smart,0
3695,78176,Belus Smawley,0
3696,78177,Jack Smiley,0
3697,78178,Adrian Smith,0
3698,78207,Bill Smith,0
3699,78209,Bill Smith,0
3700,78202,Bingo Smith,0
3701,78203,Bobby Smith,0
3702,293,Charles Smith,0
3703,1520,Charles Smith,0
3704,78179,Charles Smith,0
3705,1814,Chris Smith,0
3706,203147,Chris Smith,0
3707,78181,Clinton Smith,0
3708,200783,Craig Smith,0
3709,78182,Deb Smith,0
3710,78183,Derek Smith,0
3711,78184,Don Smith,0
3712,78185,Donald Smith,0
3713,2764,Donta Smith,0
3714,475,Doug Smith,0
3715,78187,Ed Smith,0
3716,78188,Elmore Smith,0
3717,78189,Garfield Smith,0
3718,78190,Greg Smith,0
3719,202962,Greg Smith,0
3720,202397,Ish Smith,0
3721,2747,JR Smith,0
3722,2074,Jabari Smith,0
3723,201160,Jason Smith,0
3724,202536,Jerry Smith,0
3725,78191,Jim Smith,0
3726,693,Joe Smith,0
3727,2746,Josh Smith,0
3728,78192,Keith Smith,0
3729,181,Kenny Smith,0
3730,78194,Labradford Smith,0
3731,78195,Larry Smith,0
3732,1910,Leon Smith,0
3733,63,Michael Smith,0
3734,78197,Michael Smith,0
3735,2065,Mike Smith,0
3736,202701,Nolan Smith,0
3737,78198,Otis Smith,0
3738,78199,Phil Smith,0
3739,78200,Randy Smith,0
3740,78201,Reggie Smith,0
3741,78204,Robert Smith,0
3742,203893,Russ Smith,0
3743,78205,Sammy Smith,0
3744,120,Steven Smith,0
3745,200848,Steven Smith,0
3746,1478,Stevin Smith,0
3747,2604,Theron Smith,0
3748,380,Tony Smith,0
3749,78208,Willie Smith,0
3750,1629015,Zhaire Smith,0
3751,1628372,Dennis Smith Jr.,0
3752,22,Rik Smits,0
3753,1091,Mike Smrek,0
3754,78212,Joe Smyth,0
3755,203503,Tony Snell,0
3756,727,Eric Snow,0
3757,78213,Dick Snyder,0
3758,2745,Kirk Snyder,0
3759,78214,George Sobek,0
3760,78215,Ricky Sobers,0
3761,78216,Ron Sobie,0
3762,78217,Mike Sojourner,0
3763,2226,Will Solomon,0
3764,78219,Willie Somerset,0
3765,2443,Darius Songaila,0
3766,78220,Dave Sorenson,0
3767,203480,James Southerland,0
3768,78221,Gino Sovran,0
3769,2776,Pape Sow,0
3770,1629034,Ray Spalding,0
3771,78222,Jim Spanarkel,0
3772,2779,Vassilis Spanoulis,0
3773,78223,Guy Sparrow,0
3774,600009,Rory Sparrow,0
3775,78225,Odie Spears,0
3776,78226,Art Spector,0
3777,201578,Marreese Speights,0
3778,1629016,Omari Spellman,0
3779,78227,Andre Spencer,0
3780,771,Elmore Spencer,0
3781,280,Felton Spencer,0
3782,78230,Lou Spicer,0
3783,78231,Craig Spitzer,0
3784,201168,Tiago Splitter,0
3785,78232,Art Spoelstra,0
3786,84,Latrell Sprewell,0
3787,78233,Larry Spriggs,0
3788,78234,Jim Springer,0
3789,78235,Jim Spruill,0
3790,1756,Ryan Stack,0
3791,711,Jerry Stackhouse,0
3792,78237,Kevin Stacom,0
3793,78238,Dave Stallworth,0
3794,78239,Isaac Stallworth,0
3795,78240,Ed Stanczak,0
3796,78241,Terence Stansbury,0
3797,317,John Starks,0
3798,78243,Keith Starr,0
3799,203917,Nik Stauskas,0
3800,78244,Larry Staverman,0
3801,78245,Larry Steele,0
3802,1099,Matt Steigenga,0
3803,1735,Vladimir Stepania,0
3804,203474,DJ Stephens,0
3805,78247,Everette Stephens,0
3806,78249,Jack Stephens,0
3807,1086,Joe Stephens,0
3808,202362,Lance Stephenson,0
3809,1627293,Alex Stepheson,0
3810,78250,Brook Steppe,0
3811,78251,Barry Stevens,0
3812,78252,Wayne Stevens,0
3813,2052,DeShawn Stevenson,0
3814,78253,Dennis Stewart,0
3815,1529,Kebu Stewart,0
3816,1125,Larry Stewart,0
3817,1565,Michael Stewart,0
3818,78256,Norm Stewart,0
3819,201880,Greg Stiemsma,0
3820,78257,Steve Stipanovich,0
3821,179,Bryant Stith,0
3822,78259,Sam Stith,0
3823,78260,Tom Stith,0
3824,78261,Alex Stivrins,0
3825,204065,David Stockton,0
3826,304,John Stockton,0
3827,978,Peja Stojakovic,0
3828,1055,Ed Stokes,0
3829,78264,Greg Stokes,0
3830,203950,Jarnell Stokes,0
3831,600016,Maurice Stokes,0
3832,78266,Art Stolkey,0
3833,1627754,Diamond Stone,0
3834,202933,Julyan Stone,0
3835,2852,Awvee Storey,0
3836,757,Damon Stoudamire,0
3837,101136,Salim Stoudamire,0
3838,2405,Amar'e Stoudemire,0
3839,78267,Paul Stovall,0
3840,201199,DJ Strawberry,0
3841,78268,Joe Strawder,0
3842,78269,Bill Stricker,0
3843,1065,Erick Strickland,0
3844,1110,Mark Strickland,0
3845,393,Rod Strickland,0
3846,78270,Roger Strickland,0
3847,78271,John Stroeder,0
3848,400,Derek Strong,0
3849,78273,Lamont Strothers,0
3850,78274,John Stroud,0
3851,1629622,Max Strus,0
3852,201155,Rodney Stuckey,0
3853,78275,Gene Stump,0
3854,78276,Stan Stutz,0
3855,78277,Gary Suiter,0
3856,203096,Jared Sullinger,0
3857,201969,DaJuan Summers,0
3858,1628410,Edmond Sumner,0
3859,78654,Barry Sumpter,0
3860,201180,Sun Yue,0
3861,78278,Don Sunderlage,0
3862,1743,Bruno Sundov,0
3863,78279,Jon Sundvold,0
3864,682,Bob Sura,0
3865,78280,Dick Surhoff,0
3866,78281,Dane Suttle,0
3867,357,Greg Sutton,0
3868,78283,Bennie Swain,0
3869,1628403,Caleb Swanigan,0
3870,78284,Norm Swanson,0
3871,78285,Dan Swartz,0
3872,2552,Michael Sweetney,0
3873,2741,Robert Swift,0
3874,2031,Stromile Swift,0
3875,78286,Aaron Swinson,0
3876,202377,Pape Sy,0
3877,78287,Wallace Sydnor,0
3878,1132,Larry Sykes,0
3879,1136,Brett Szabo,0
3880,1887,Wally Szczerbiak,0
3881,440,Zan Tabak,0
3882,2657,Yuta Tabuse,0
3883,101147,Chris Taft,0
3884,78291,Sid Tannenbaum,0
3885,1434,Dragan Tarlac,0
3886,78293,Roy Tarpley,0
3887,78294,Earl Tatum,0
3888,1628369,Jayson Tatum,0
3889,204002,Edy Tavares,0
3890,78295,Anthony Taylor,0
3891,78296,Brian Taylor,0
3892,101182,Donell Taylor,0
3893,78298,Fred Taylor,0
3894,1627819,Isaiah Taylor,0
3895,78297,Jay Taylor,0
3896,78299,Jeff Taylor,0
3897,203106,Jeffery Taylor,0
3898,201966,Jermaine Taylor,0
3899,1511,Johnny Taylor,0
3900,78301,Leonard Taylor,0
3901,1508,Maurice Taylor,0
3902,201446,Mike Taylor,0
3903,78302,Roland Taylor,0
3904,203116,Tyshawn Taylor,0
3905,78303,Vince Taylor,0
3906,78304,Terry Teagle,0
3907,201952,Jeff Teague,0
3908,203104,Marquis Teague,0
3909,203141,Mirza Teletovic,0
3910,2742,Sebastian Telfair,0
3911,202066,Garrett Temple,0
3912,1628462,Milos Teodosic,0
3913,78305,Ira Terrell,0
3914,1629123,Jared Terrell,0
3915,78307,Carlos Terry,0
3916,78306,Chuck Terry,0
3917,78308,Claude Terry,0
3918,1629150,Emanuel Terry,0
3919,1891,Jason Terry,0
3920,201934,Hasheem Thabeet,0
3921,78309,Tom Thacker,0
3922,1628464,Daniel Theis,0
3923,78310,Reggie Theus,0
3924,78311,Peter Thibeaux,0
3925,78312,Bill Thieben,0
3926,78313,Justus Thigpen,0
3927,78314,David Thirdkill,0
3928,203519,Adonis Thomas,0
3929,2873,Billy Thomas,0
3930,1063,Carl Thomas,0
3931,78316,Charles Thomas,0
3932,2041,Etan Thomas,0
3933,78317,Irving Thomas,0
3934,202738,Isaiah Thomas,0
3935,78318,Isiah Thomas,0
3936,1975,Jamel Thomas,0
3937,2839,James Thomas,0
3938,78320,Jim Thomas,0
3939,78321,Joe Thomas,0
3940,1519,John Thomas,0
3941,1903,Kenny Thomas,0
3942,1629017,Khyri Thomas,0
3943,703,Kurt Thomas,0
3944,202498,Lance Thomas,0
3945,202952,Malcolm Thomas,0
3946,1629744,Matt Thomas,0
3947,78322,Terry Thomas,0
3948,1501,Tim Thomas,0
3949,200748,Tyrus Thomas,0
3950,202717,Trey Thompkins,0
3951,78323,Bernard Thompson,0
3952,1631,Billy Thompson,0
3953,240,Brooks Thompson,0
3954,78325,Corny Thompson,0
3955,78326,David Thompson,0
3956,101159,Dijon Thompson,0
3957,78327,George Thompson,0
3958,203138,Hollis Thompson,0
3959,201574,Jason Thompson,0
3960,78328,John Thompson,0
3961,78329,Kevin Thompson,0
3962,202691,Klay Thompson,0
3963,78,LaSalle Thompson,0
3964,78331,Mychal Thompson,0
3965,202814,Mychel Thompson,0
3966,78332,Paul Thompson,0
3967,78333,Stephen Thompson,0
3968,202684,Tristan Thompson,0
3969,78335,Rod Thorn,0
3970,201154,Al Thornton,0
3971,738,Bob Thornton,0
3972,201977,Marcus Thornton,0
3973,1628414,Sindarius Thornwell,0
3974,901,Otis Thorpe,0
3975,9,Sedale Threatt,0
3976,600001,Nate Thurmond,0
3977,78340,Mel Thurston,0
3978,1629680,Matisse Thybulle,0
3979,78341,Howard Tidrick,0
3980,78342,Dan Tieman,0
3981,78343,Darren Tillis,0
3982,78344,Jack Tingle,0
3983,2224,Jamaal Tinsley,0
3984,47,Wayman Tisdale,0
3985,1627861,Mike Tobey,0
3986,78346,Marko Todorovich,0
3987,78348,Ray Tolbert,0
3988,78347,Tom Tolbert,0
3989,201229,Anthony Tolliver,0
3990,78349,Dean Tolson,0
3991,78350,Rudy Tomjanovich,0
3992,78351,Andrew Toney,0
3993,78352,Sedric Toney,0
3994,78353,Andy Tonkovich,0
3995,342,Andy Toolson,0
3996,78355,Jack Toomay,0
3997,78356,Bernard Toone,0
3998,78357,Irv Torgoff,0
3999,78358,Gene Tormohlen,0
4000,2351,Oscar Torres,0
4001,78359,Bill Tosheff,0
4002,78360,Bob Tough,0
4003,1626253,Axel Toupane,0
4004,78361,Monte Towe,0
4005,700,Keith Tower,0
4006,78363,William Towery,0
4007,78364,Linton Townes,0
4008,1626157,Karl-Anthony Towns,0
4009,78365,Raymond Townsend,0
4010,78366,George Trapp,0
4011,78367,John Trapp,0
4012,1714,Robert Traylor,0
4013,718,Gary Trent,0
4014,1629018,Gary Trent Jr.,0
4015,2244,Jeff Trepagnier,0
4016,78651,John Tresvant,0
4017,1629019,Allonzo Trier,0
4018,78368,Dick Triptow,0
4019,78369,Kelly Tripucka,0
4020,2456,Cezary Trybanski,0
4021,2054,Jake Tsakalidis,0
4022,78370,John Tschogl,0
4023,78371,Lou Tsioropoulos,0
4024,2401,Nikoloz Tskitishvili,0
4025,78372,Al Tucker,0
4026,201169,Alando Tucker,0
4027,141,Anthony Tucker,0
4028,78374,Jim Tucker,0
4029,200782,P.J. Tucker,0
4030,1629730,Rayjon Tucker,0
4031,78375,Trent Tucker,0
4032,101142,Ronny Turiaf,0
4033,1726,Mirsad Turkcan,0
4034,2045,Hedo Turkoglu,0
4035,78377,Andre Turner,0
4036,78385,Bill Turner,0
4037,78378,Elston Turner,0
4038,202323,Evan Turner,0
4039,78379,Henry Turner,0
4040,78380,Jack Turner,0
4041,78382,Jack Turner,0
4042,78381,Jeff Turner,0
4043,1819,John Turner,0
4044,1626167,Myles Turner,0
4045,1943,Wayne Turner,0
4046,78386,Mel Turpin,0
4047,78387,Dave Twardzik,0
4048,78388,Jack Twyman,0
4049,189,B.J. Tyler,0
4050,202719,Jeremy Tyler,0
4051,78390,Terry Tyler,0
4052,78391,Charlie Tyra,0
4053,202775,Edwin Ubiles,0
4054,202327,Ekpe Udoh,0
4055,2137,Ime Udoka,0
4056,2757,Beno Udrih,0
4057,101146,Roko Ukic,0
4058,1627755,Tyler Ulis,0
4059,78392,Wes Unseld,0
4060,78393,Hal Uplinger,0
4061,78394,Kelvin Upshaw,0
4062,1627784,Jarrod Uthoff,0
4063,202386,Ben Uzoh,0
4064,201987,Robert Vaden,0
4065,202685,Jonas Valanciunas,0
4066,78395,Darnell Valentine,0
4067,1627756,Denzel Valentine,0
4068,78396,Ron Valentine,0
4069,78397,John Vallely,0
4070,78398,Dick Van Arsdale,0
4071,78399,Tom Van Arsdale,0
4072,78401,Butch Van Breda Kolff,0
4073,78400,Jan Van Breda Kolff,0
4074,89,Nick Van Exel,0
4075,1496,Keith Van Horn,0
4076,78406,Norm Van Lier,0
4077,1627832,Fred VanVleet,0
4078,78402,Gene Vance,0
4079,78403,Log Vander Velden,0
4080,1629020,Jarred Vanderbilt,0
4081,78405,Ernie Vandeweghe,0
4082,78404,Kiki Vandeweghe,0
4083,78407,Nick Vanos,0
4084,2128,David Vanterpool,0
4085,2237,Ratko Varda,0
4086,2760,Anderson Varejao,0
4087,202363,Jarvis Varnado,0
4088,202349,Greivis Vasquez,0
4089,78409,Charles Vaughn,0
4090,710,David Vaughn,0
4091,1521,Jacque Vaughn,0
4092,1626173,Rashad Vaughn,0
4093,78411,Virgil Vaughn,0
4094,919,Loy Vaught,0
4095,78413,Bob Verga,0
4096,78414,Peter Verhoeven,0
4097,202686,Jan Vesely,0
4098,78415,Gundars Vetra,0
4099,78416,Joao Vianna,0
4100,101111,Charlie Villanueva,0
4101,1629216,Gabe Vincent,0
4102,78418,Jay Vincent,0
4103,78417,Sam Vincent,0
4104,200790,Marcus Vinicius,0
4105,1844,Fred Vinson,0
4106,78419,Gary Voce,0
4107,78420,Floyd Volker,0
4108,78421,Alexander Volkov,0
4109,78422,Whitey Von Nieda,0
4110,203943,Noah Vonleh,0
4111,2063,Jake Voskuhl,0
4112,78423,Danny Vranes,0
4113,2582,Slavko Vranes,0
4114,1037,Stojko Vrankovic,0
4115,78425,Brett Vroman,0
4116,2761,Jackson Vroman,0
4117,202696,Nikola Vucevic,0
4118,2756,Sasha Vujacic,0
4119,1629731,Dean Wade,0
4120,2548,Dwyane Wade,0
4121,78426,Mark Wade,0
4122,101144,Von Wafer,0
4123,78427,Clint Wager,0
4124,2402,Dajuan Wagner,0
4125,78428,Danny Wagner,0
4126,78429,Milt Wagner,0
4127,1629021,Moritz Wagner,0
4128,203079,Dion Waiters,0
4129,78430,Granville Waiters,0
4130,78431,Andre Wakefield,0
4131,78432,Neal Walk,0
4132,78433,Andy Walker,0
4133,952,Antoine Walker,0
4134,78434,Brady Walker,0
4135,78435,Chet Walker,0
4136,78437,Darrell Walker,0
4137,78436,Foots Walker,0
4138,201611,Henry Walker,0
4139,78438,Horace Walker,0
4140,78439,Jimmy Walker,0
4141,202689,Kemba Walker,0
4142,78440,Kenny Walker,0
4143,78441,Phil Walker,0
4144,955,Samaki Walker,0
4145,78442,Wally Walker,0
4146,1629022,Lonnie Walker IV,0
4147,202322,John Wall,0
4148,1112,Ben Wallace,0
4149,2222,Gerald Wallace,0
4150,961,John Wallace,0
4151,78443,Michael Wallace,0
4152,739,Rasheed Wallace,0
4153,1627820,Tyrone Wallace,0
4154,78444,Dwight Waller,0
4155,78445,Jamie Waller,0
4156,78446,Jim Walsh,0
4157,101190,Matt Walsh,0
4158,777,Rex Walters,0
4159,78447,Paul Walther,0
4160,78448,Rabbit Walthour,0
4161,78450,Bill Walton,0
4162,78449,Lloyd Walton,0
4163,2575,Luke Walton,0
4164,1628476,Derrick Walton Jr.,0
4165,202954,Brad Wanamaker,0
4166,78453,Bobby Wanzer,0
4167,78454,Perry Warbington,0
4168,369,Charlie Ward,0
4169,78455,Gerry Ward,0
4170,78456,Henry Ward,0
4171,203810,Casper Ware,0
4172,78457,Jim Ware,0
4173,78458,Ben Warley,0
4174,78459,Bob Warlick,0
4175,78460,Cornell Warner,0
4176,1627866,Jameel Warney,0
4177,78461,Johnny Warren,0
4178,203933,T.J. Warren,0
4179,202378,Willie Warren,0
4180,78462,Bryan Warrick,0
4181,101124,Hakim Warrick,0
4182,78463,Chris Washburn,0
4183,1627395,Julian Washburn,0
4184,78469,Bobby Washington,0
4185,200827,Darius Washington,0
4186,78464,Duane Washington,0
4187,78465,Dwayne Washington,0
4188,1540,Eric Washington,0
4189,78466,Jim Washington,0
4190,78467,Kermit Washington,0
4191,1629023,P.J. Washington,0
4192,78468,Richard Washington,0
4193,78470,Stan Washington,0
4194,78471,Wilson Washington,0
4195,1629139,Yuta Watanabe,0
4196,1629682,Tremont Waters,0
4197,201208,Darryl Watkins,0
4198,201228,C.J. Watson,0
4199,2248,Earl Watson,0
4200,320,Jamie Watson,0
4201,1628778,Paul Watson,0
4202,78474,Ron Watts,0
4203,78473,Slick Watts,0
4204,203146,Maalik Wayns,0
4205,204033,David Wear,0
4206,204037,Travis Wear,0
4207,221,Clar. Weatherspoon,0
4208,78475,Nick Weatherspoon,0
4209,1629683,Quinndary Weatherspoon,0
4210,201602,Kyle Weaver,0
4211,78477,Jeff Webb,0
4212,78478,Marcus Webb,0
4213,892,Spud Webb,0
4214,1627821,James Webb III,0
4215,185,Chris Webber,0
4216,1627362,Briante Weber,0
4217,78479,Forest Weber,0
4218,1067,Jeff Webster,0
4219,101110,Martell Webster,0
4220,78481,Marvin Webster,0
4221,78482,Scott Wedman,0
4222,201603,Sonny Weems,0
4223,78483,Dick Wehr,0
4224,78484,Brant Weidner,0
4225,78485,Bob Weiss,0
4226,78486,Rick Weitzman,0
4227,1719,Bonzi Wells,0
4228,1528,Bubba Wells,0
4229,78488,Owen Wells,0
4230,78489,Ralph Wells,0
4231,1846,Chris Welp,0
4232,2412,Jiri Welsch,0
4233,1629118,Thomas Welsh,0
4234,82,Bill Wennington,0
4235,78492,Matt Wenstrom,0
4236,438,Robert Werdann,0
4237,78494,Ray Wertis,0
4238,133,David Wesley,0
4239,78495,Walt Wesley,0
4240,2561,David West,0
4241,2753,Delonte West,0
4242,28,Doug West,0
4243,78497,Jerry West,0
4244,201238,Mario West,0
4245,770,Mark West,0
4246,78499,Roland West,0
4247,201566,Russell Westbrook,0
4248,78500,Paul Westphal,0
4249,78501,John Wetzel,0
4250,101156,Robert Whaley,0
4251,941,Ennis Whatley,0
4252,1545,DeJuan Wheat,0
4253,78504,Clinton Wheeler,0
4254,1755,Tyson Wheeler,0
4255,78506,Lucian Whitaker,0
4256,1629632,Coby White,0
4257,201591,DJ White,0
4258,1628401,Derrick White,0
4259,78507,Eric White,0
4260,78508,Herb White,0
4261,78509,Hubie White,0
4262,1751,Jahidi White,0
4263,200778,James White,0
4264,78510,Jojo White,0
4265,1627855,Okaro White,0
4266,1839,Randy White,0
4267,2206,Rodney White,0
4268,78512,Rory White,0
4269,203091,Royce White,0
4270,78513,Rudy White,0
4271,202358,Terrico White,0
4272,78514,Tony White,0
4273,78515,Willie White,0
4274,1628510,Andrew White III,0
4275,1627785,Isaiah Whitehead,0
4276,78516,Jerome Whitehead,0
4277,1126,Donald Whiteside,0
4278,202355,Hassan Whiteside,0
4279,730,Dwayne Whitfield,0
4280,78519,Charles Whitney,0
4281,43,Chris Whitney,0
4282,203963,Shayne Whittington,0
4283,78520,Sidney Wicks,0
4284,78521,Murray Wier,0
4285,78522,Bob Wiesenhahn,0
4286,203952,Andrew Wiggins,0
4287,78523,Mitchell Wiggins,0
4288,78524,Ken Wilburn,0
4289,203912,C.J. Wilcox,0
4290,2404,Chris Wilcox,0
4291,78525,D.C. Wilcutt,0
4292,78526,Gene Wiley,0
4293,1628451,Jacob Wiley,0
4294,78527,Michael Wiley,0
4295,78528,Morlon Wiley,0
4296,78529,Win Wilfong,0
4297,78530,Lenny Wilkens,0
4298,78531,Bob Wilkerson,0
4299,78532,Jamaal Wilkes,0
4300,78533,James Wilkes,0
4301,2863,Damien Wilkins,0
4302,1122,Dominique Wilkins,0
4303,78534,Eddielee Wilkins,0
4304,786,Gerald Wilkins,0
4305,78537,Jeff Wilkins,0
4306,78538,Dale Wilkinson,0
4307,2366,Mike Wilks,0
4308,1425,Aaron Williams,0
4309,1626210,Alan Williams,0
4310,1541,Alvin Williams,0
4311,78539,Arthur Williams,0
4312,78540,Bernie Williams,0
4313,78564,Bob Williams,0
4314,1585,Brandon Williams,0
4315,433,Buck Williams,0
4316,203710,C.J. Williams,0
4317,78547,Chuck Williams,0
4318,78541,Chuckie Williams,0
4319,78543,Cliff Williams,0
4320,101258,Corey Williams,0
4321,101114,Deron Williams,0
4322,202682,Derrick Williams,0
4323,78545,Don Williams,0
4324,78546,Earl Williams,0
4325,202343,Elliot Williams,0
4326,677,Eric Williams,0
4327,2421,Frank Williams,0
4328,78548,Freeman Williams,0
4329,1629684,Grant Williams,0
4330,78549,Gus Williams,0
4331,78550,Guy Williams,0
4332,1006,Herb Williams,0
4333,73,Hot Rod Williams,0
4334,1715,Jason Williams,0
4335,101214,Jawad Williams,0
4336,2398,Jay Williams,0
4337,420,Jayson Williams,0
4338,966,Jerome Williams,0
